"Actual investments by state, technology, and quarter (2023 million USD)"

version:,2024_Q4.20250218.0
created:,Tue Feb 18 16:00:32 2025 (MST)

Segment,State,Technology,Subcategory,quarter,Estimated_Actual_Quarterly_Expenditure,Decarb_Sector
Retail,ID,Distributed Electricity and Storage,Commercial Solar Photovoltaic,2019-Q3,0.210949,Power
Retail,ID,Distributed Electricity and Storage,Commercial Solar Photovoltaic,2019-Q4,0.883124,Power
Retail,ID,Distributed Electricity and Storage,Commercial Solar Photovoltaic,2020-Q1,0.369755,Power
Retail,ID,Distributed Electricity and Storage,Commercial Solar Photovoltaic,2020-Q2,0.638350,Power
Retail,ID,Distributed Electricity and Storage,Commercial Solar Photovoltaic,2020-Q3,0.388940,Power
Retail,ID,Distributed Electricity and Storage,Commercial Solar Photovoltaic,2020-Q4,0.169180,Power
Retail,ID,Distributed Electricity and Storage,Commercial Solar Photovoltaic,2021-Q1,0.646941,Power
Retail,ID,Distributed Electricity and Storage,Commercial Solar Photovoltaic,2021-Q2,0.329721,Power
Retail,ID,Distributed Electricity and Storage,Commercial Solar Photovoltaic,2021-Q3,0.081258,Power
Retail,ID,Distributed Electricity and Storage,Commercial Solar Photovoltaic,2021-Q4,1.393893,Power
Retail,ID,Distributed Electricity and Storage,Commercial Solar Photovoltaic,2022-Q1,0.266671,Power
Retail,ID,Distributed Electricity and Storage,Commercial Solar Photovoltaic,2022-Q2,0.000000,Power
Retail,ID,Distributed Electricity and Storage,Commercial Solar Photovoltaic,2022-Q3,0.494276,Power
Retail,ID,Distributed Electricity and Storage,Commercial Solar Photovoltaic,2022-Q4,0.842478,Power
Retail,ID,Distributed Electricity and Storage,Commercial Solar Photovoltaic,2023-Q1,0.516201,Power
Retail,ID,Distributed Electricity and Storage,Commercial Solar Photovoltaic,2023-Q2,1.108538,Power
Retail,ID,Distributed Electricity and Storage,Commercial Solar Photovoltaic,2023-Q3,0.254294,Power
Retail,ID,Distributed Electricity and Storage,Commercial Solar Photovoltaic,2023-Q4,0.217748,Power
Retail,ID,Distributed Electricity and Storage,Commercial Solar Photovoltaic,2024-Q1,0.293248,Power
Retail,ID,Distributed Electricity and Storage,Commercial Solar Photovoltaic,2024-Q2,0.610193,Power
Retail,ID,Distributed Electricity and Storage,Commercial Solar Photovoltaic,2024-Q3,0.000000,Power
Retail,ID,Distributed Electricity and Storage,Commercial Solar Photovoltaic,2024-Q4,0.343116,Power
Retail,ID,Distributed Electricity and Storage,Direct Connected Micro Hydro,2018-Q1,0.000000,Power
Retail,ID,Distributed Electricity and Storage,Direct Connected Micro Hydro,2018-Q2,0.000000,Power
Retail,ID,Distributed Electricity and Storage,Direct Connected Micro Hydro,2018-Q3,0.248583,Power
Retail,ID,Distributed Electricity and Storage,Direct Connected Micro Hydro,2018-Q4,0.000000,Power
Retail,ID,Distributed Electricity and Storage,Direct Connected Micro Hydro,2019-Q1,0.000000,Power
Retail,ID,Distributed Electricity and Storage,Direct Connected Micro Hydro,2019-Q2,0.000000,Power
Retail,ID,Distributed Electricity and Storage,Direct Connected Micro Hydro,2019-Q3,0.000000,Power
Retail,ID,Distributed Electricity and Storage,Direct Connected Micro Hydro,2019-Q4,0.000000,Power
Retail,ID,Distributed Electricity and Storage,Direct Connected Micro Hydro,2020-Q1,0.000000,Power
Retail,ID,Distributed Electricity and Storage,Direct Connected Micro Hydro,2020-Q2,0.000000,Power
Retail,ID,Distributed Electricity and Storage,Direct Connected Micro Hydro,2020-Q3,0.000000,Power
Retail,ID,Distributed Electricity and Storage,Direct Connected Micro Hydro,2020-Q4,0.000000,Power
Retail,ID,Distributed Electricity and Storage,Direct Connected Micro Hydro,2021-Q1,0.000000,Power
Retail,ID,Distributed Electricity and Storage,Direct Connected Micro Hydro,2021-Q2,0.000000,Power
Retail,ID,Distributed Electricity and Storage,Direct Connected Micro Hydro,2021-Q3,0.000000,Power
Retail,ID,Distributed Electricity and Storage,Direct Connected Micro Hydro,2021-Q4,0.000000,Power
Retail,ID,Distributed Electricity and Storage,Direct Connected Micro Hydro,2022-Q1,0.000000,Power
Retail,ID,Distributed Electricity and Storage,Direct Connected Micro Hydro,2022-Q2,0.000000,Power
Retail,ID,Distributed Electricity and Storage,Direct Connected Micro Hydro,2022-Q3,0.000000,Power
Retail,ID,Distributed Electricity and Storage,Direct Connected Micro Hydro,2022-Q4,0.000000,Power
Retail,ID,Distributed Electricity and Storage,Direct Connected Micro Hydro,2023-Q1,0.000000,Power
Retail,ID,Distributed Electricity and Storage,Direct Connected Micro Hydro,2023-Q2,0.000000,Power
Retail,ID,Distributed Electricity and Storage,Direct Connected Micro Hydro,2023-Q3,0.000000,Power
Retail,ID,Distributed Electricity and Storage,Direct Connected Micro Hydro,2023-Q4,0.000000,Power
Retail,ID,Distributed Electricity and Storage,Direct Connected Micro Hydro,2024-Q1,0.000000,Power
Retail,ID,Distributed Electricity and Storage,Direct Connected Micro Hydro,2024-Q2,0.000000,Power
Retail,ID,Distributed Electricity and Storage,Direct Connected Micro Hydro,2024-Q3,0.000000,Power
Retail,ID,Distributed Electricity and Storage,Direct Connected Micro Hydro,2024-Q4,0.000000,Power
Retail,ID,Distributed Electricity and Storage,Industrial OnShoreWind,2018-Q1,0.000000,Power
Retail,ID,Distributed Electricity and Storage,Industrial OnShoreWind,2018-Q2,0.000000,Power
Retail,ID,Distributed Electricity and Storage,Industrial OnShoreWind,2018-Q3,0.000000,Power
Retail,ID,Distributed Electricity and Storage,Industrial OnShoreWind,2018-Q4,0.000000,Power
Retail,ID,Distributed Electricity and Storage,Industrial OnShoreWind,2019-Q1,0.000000,Power
Retail,ID,Distributed Electricity and Storage,Industrial OnShoreWind,2019-Q2,0.000000,Power
Retail,ID,Distributed Electricity and Storage,Industrial OnShoreWind,2019-Q3,0.000000,Power
Retail,ID,Distributed Electricity and Storage,Industrial OnShoreWind,2019-Q4,0.000000,Power
Retail,ID,Distributed Electricity and Storage,Industrial OnShoreWind,2020-Q1,0.000000,Power
Retail,ID,Distributed Electricity and Storage,Industrial OnShoreWind,2020-Q2,0.000000,Power
Retail,ID,Distributed Electricity and Storage,Industrial OnShoreWind,2020-Q3,0.000000,Power
Retail,ID,Distributed Electricity and Storage,Industrial OnShoreWind,2020-Q4,0.000000,Power
Retail,ID,Distributed Electricity and Storage,Industrial OnShoreWind,2021-Q1,0.000000,Power
Retail,ID,Distributed Electricity and Storage,Industrial OnShoreWind,2021-Q2,0.000000,Power
Retail,ID,Distributed Electricity and Storage,Industrial OnShoreWind,2021-Q3,0.000000,Power
Retail,ID,Distributed Electricity and Storage,Industrial OnShoreWind,2021-Q4,0.000000,Power
Retail,ID,Distributed Electricity and Storage,Industrial OnShoreWind,2022-Q1,0.000000,Power
Retail,ID,Distributed Electricity and Storage,Industrial Solar Photovoltaic,2018-Q1,0.331936,Power
Retail,ID,Distributed Electricity and Storage,Industrial Solar Photovoltaic,2018-Q2,0.329912,Power
Retail,ID,Distributed Electricity and Storage,Industrial Solar Photovoltaic,2018-Q3,0.273240,Power
Retail,ID,Distributed Electricity and Storage,Industrial Solar Photovoltaic,2018-Q4,0.165968,Power
Retail,ID,Distributed Electricity and Storage,Industrial Solar Photovoltaic,2019-Q1,1.380105,Power
Retail,ID,Distributed Electricity and Storage,Industrial Solar Photovoltaic,2019-Q2,0.000000,Power
Retail,ID,Distributed Electricity and Storage,Industrial Solar Photovoltaic,2019-Q3,0.545249,Power
Retail,ID,Distributed Electricity and Storage,Industrial Solar Photovoltaic,2019-Q4,0.448713,Power
Retail,ID,Distributed Electricity and Storage,Industrial Solar Photovoltaic,2020-Q1,0.851133,Power
Retail,ID,Distributed Electricity and Storage,Industrial Solar Photovoltaic,2020-Q2,0.143018,Power
Retail,ID,Distributed Electricity and Storage,Industrial Solar Photovoltaic,2020-Q3,2.185389,Power
Retail,ID,Distributed Electricity and Storage,Industrial Solar Photovoltaic,2020-Q4,3.355697,Power
Retail,ID,Distributed Electricity and Storage,Industrial Solar Photovoltaic,2021-Q1,0.146890,Power
Retail,ID,Distributed Electricity and Storage,Industrial Solar Photovoltaic,2021-Q2,0.000000,Power
Retail,ID,Distributed Electricity and Storage,Industrial Solar Photovoltaic,2021-Q3,0.637565,Power
Retail,ID,Distributed Electricity and Storage,Industrial Solar Photovoltaic,2021-Q4,15.643792,Power
Retail,ID,Distributed Electricity and Storage,Industrial Solar Photovoltaic,2022-Q1,0.421239,Power
Retail,ID,Distributed Electricity and Storage,Industrial Solar Photovoltaic,2022-Q2,0.000000,Power
Retail,ID,Distributed Electricity and Storage,Industrial Solar Photovoltaic,2022-Q3,0.132486,Power
Retail,ID,Distributed Electricity and Storage,Industrial Solar Photovoltaic,2022-Q4,0.000000,Power
Retail,ID,Distributed Electricity and Storage,Industrial Solar Photovoltaic,2023-Q1,0.013704,Power
Retail,ID,Distributed Electricity and Storage,Industrial Solar Photovoltaic,2023-Q2,0.000000,Power
Retail,ID,Distributed Electricity and Storage,Industrial Solar Photovoltaic,2023-Q3,0.877085,Power
Retail,ID,Distributed Electricity and Storage,Industrial Solar Photovoltaic,2023-Q4,0.504019,Power
Retail,ID,Distributed Electricity and Storage,Industrial Solar Photovoltaic,2024-Q1,0.114041,Power
Retail,ID,Distributed Electricity and Storage,Industrial Solar Photovoltaic,2024-Q2,0.273995,Power
Retail,ID,Distributed Electricity and Storage,Industrial Solar Photovoltaic,2024-Q3,0.000000,Power
Retail,ID,Distributed Electricity and Storage,Industrial Solar Photovoltaic,2024-Q4,0.007405,Power
Retail,ID,Distributed Electricity and Storage,Residential Batteries,2018-Q2,0.115175,Power
Retail,ID,Distributed Electricity and Storage,Residential Batteries,2018-Q3,0.000000,Power
Retail,ID,Distributed Electricity and Storage,Residential Batteries,2018-Q4,0.060618,Power
Retail,ID,Distributed Electricity and Storage,Residential Batteries,2019-Q1,0.000000,Power
Retail,ID,Distributed Electricity and Storage,Residential Batteries,2019-Q2,0.000000,Power
Retail,ID,Distributed Electricity and Storage,Residential Batteries,2019-Q3,0.114748,Power
Retail,ID,Distributed Electricity and Storage,Residential Batteries,2019-Q4,0.040162,Power
Retail,ID,Distributed Electricity and Storage,Residential Batteries,2020-Q1,0.054303,Power
Retail,ID,Distributed Electricity and Storage,Residential Batteries,2020-Q2,0.000000,Power
Retail,ID,Distributed Electricity and Storage,Residential Batteries,2020-Q3,0.135759,Power
Retail,ID,Distributed Electricity and Storage,Residential Batteries,2020-Q4,0.124898,Power
Retail,ID,Distributed Electricity and Storage,Residential Batteries,2021-Q1,0.046197,Power
Retail,ID,Distributed Electricity and Storage,Residential Batteries,2021-Q2,0.261781,Power
Retail,ID,Distributed Electricity and Storage,Residential Batteries,2021-Q3,0.328509,Power
Retail,ID,Distributed Electricity and Storage,Residential Batteries,2021-Q4,0.364440,Power
Retail,ID,Distributed Electricity and Storage,Residential Batteries,2022-Q1,0.312817,Power
Retail,ID,Distributed Electricity and Storage,Residential Batteries,2022-Q2,0.655425,Power
Retail,ID,Distributed Electricity and Storage,Residential Batteries,2022-Q3,1.286024,Power
Retail,ID,Distributed Electricity and Storage,Residential Batteries,2022-Q4,1.827247,Power
Retail,ID,Distributed Electricity and Storage,Residential Batteries,2023-Q1,1.620301,Power
Retail,ID,Distributed Electricity and Storage,Residential Batteries,2023-Q2,2.666259,Power
Retail,ID,Distributed Electricity and Storage,Residential Batteries,2023-Q3,0.723766,Power
Retail,ID,Distributed Electricity and Storage,Residential Batteries,2023-Q4,0.233473,Power
Retail,ID,Distributed Electricity and Storage,Residential Batteries,2024-Q1,1.050594,Power
Retail,ID,Distributed Electricity and Storage,Residential Batteries,2024-Q2,1.828649,Power
Retail,ID,Distributed Electricity and Storage,Residential Batteries,2024-Q3,1.898982,Power
Retail,ID,Distributed Electricity and Storage,Residential Batteries,2024-Q4,1.533399,Power
Retail,ID,Distributed Electricity and Storage,Residential OnShoreWind,2018-Q1,0.000000,Power
Retail,ID,Distributed Electricity and Storage,Residential OnShoreWind,2018-Q2,0.000000,Power
Retail,ID,Distributed Electricity and Storage,Residential OnShoreWind,2018-Q3,0.000000,Power
Retail,ID,Distributed Electricity and Storage,Residential OnShoreWind,2018-Q4,0.000000,Power
Retail,ID,Distributed Electricity and Storage,Residential OnShoreWind,2019-Q1,0.000000,Power
Retail,ID,Distributed Electricity and Storage,Residential OnShoreWind,2019-Q2,0.000000,Power
Retail,ID,Distributed Electricity and Storage,Residential OnShoreWind,2019-Q3,0.000000,Power
Retail,ID,Distributed Electricity and Storage,Residential OnShoreWind,2019-Q4,0.000000,Power
Retail,ID,Distributed Electricity and Storage,Residential OnShoreWind,2020-Q1,0.000000,Power
Retail,ID,Distributed Electricity and Storage,Residential OnShoreWind,2020-Q2,0.000000,Power
Retail,ID,Distributed Electricity and Storage,Residential OnShoreWind,2020-Q3,0.000000,Power
Retail,ID,Distributed Electricity and Storage,Residential OnShoreWind,2020-Q4,0.000000,Power
Retail,ID,Distributed Electricity and Storage,Residential OnShoreWind,2021-Q1,0.000000,Power
Retail,ID,Distributed Electricity and Storage,Residential OnShoreWind,2021-Q2,0.000000,Power
Retail,ID,Distributed Electricity and Storage,Residential OnShoreWind,2021-Q3,0.000000,Power
Retail,ID,Distributed Electricity and Storage,Residential OnShoreWind,2021-Q4,0.952860,Power
Retail,ID,Distributed Electricity and Storage,Residential OnShoreWind,2022-Q1,0.000000,Power
Retail,ID,Distributed Electricity and Storage,Residential OnShoreWind,2022-Q2,0.000000,Power
Retail,ID,Distributed Electricity and Storage,Residential OnShoreWind,2022-Q3,0.000000,Power
Retail,ID,Distributed Electricity and Storage,Residential OnShoreWind,2022-Q4,0.000000,Power
Retail,ID,Distributed Electricity and Storage,Residential OnShoreWind,2023-Q1,0.000000,Power
Retail,ID,Distributed Electricity and Storage,Residential OnShoreWind,2023-Q2,0.000000,Power
Retail,ID,Distributed Electricity and Storage,Residential OnShoreWind,2023-Q3,0.000000,Power
Retail,ID,Distributed Electricity and Storage,Residential OnShoreWind,2023-Q4,0.000000,Power
Retail,ID,Distributed Electricity and Storage,Residential OnShoreWind,2024-Q1,0.000000,Power
Retail,ID,Distributed Electricity and Storage,Residential OnShoreWind,2024-Q2,0.000000,Power
Retail,ID,Distributed Electricity and Storage,Residential OnShoreWind,2024-Q3,0.000000,Power
Retail,ID,Distributed Electricity and Storage,Residential OnShoreWind,2024-Q4,0.000000,Power
Retail,ID,Distributed Electricity and Storage,Residential Solar Photovoltaic,2018-Q1,7.574390,Power
Retail,ID,Distributed Electricity and Storage,Residential Solar Photovoltaic,2018-Q2,8.784826,Power
Retail,ID,Distributed Electricity and Storage,Residential Solar Photovoltaic,2018-Q3,9.335024,Power
Retail,ID,Distributed Electricity and Storage,Residential Solar Photovoltaic,2018-Q4,9.946355,Power
Retail,ID,Distributed Electricity and Storage,Residential Solar Photovoltaic,2019-Q1,8.571451,Power
Retail,ID,Distributed Electricity and Storage,Residential Solar Photovoltaic,2019-Q2,10.426779,Power
Retail,ID,Distributed Electricity and Storage,Residential Solar Photovoltaic,2019-Q3,11.420206,Power
Retail,ID,Distributed Electricity and Storage,Residential Solar Photovoltaic,2019-Q4,13.989123,Power
Retail,ID,Distributed Electricity and Storage,Residential Solar Photovoltaic,2020-Q1,9.275792,Power
Retail,ID,Distributed Electricity and Storage,Residential Solar Photovoltaic,2020-Q2,7.364301,Power
Retail,ID,Distributed Electricity and Storage,Residential Solar Photovoltaic,2020-Q3,7.088105,Power
Retail,ID,Distributed Electricity and Storage,Residential Solar Photovoltaic,2020-Q4,8.824582,Power
Retail,ID,Distributed Electricity and Storage,Residential Solar Photovoltaic,2021-Q1,9.493811,Power
Retail,ID,Distributed Electricity and Storage,Residential Solar Photovoltaic,2021-Q2,10.236093,Power
Retail,ID,Distributed Electricity and Storage,Residential Solar Photovoltaic,2021-Q3,13.870897,Power
Retail,ID,Distributed Electricity and Storage,Residential Solar Photovoltaic,2021-Q4,11.879151,Power
Retail,ID,Distributed Electricity and Storage,Residential Solar Photovoltaic,2022-Q1,18.594491,Power
Retail,ID,Distributed Electricity and Storage,Residential Solar Photovoltaic,2022-Q2,24.730019,Power
Retail,ID,Distributed Electricity and Storage,Residential Solar Photovoltaic,2022-Q3,20.473548,Power
Retail,ID,Distributed Electricity and Storage,Residential Solar Photovoltaic,2022-Q4,27.172793,Power
Retail,ID,Distributed Electricity and Storage,Residential Solar Photovoltaic,2023-Q1,20.451190,Power
Retail,ID,Distributed Electricity and Storage,Residential Solar Photovoltaic,2023-Q2,16.533979,Power
Retail,ID,Distributed Electricity and Storage,Residential Solar Photovoltaic,2023-Q3,16.192055,Power
Retail,ID,Distributed Electricity and Storage,Residential Solar Photovoltaic,2023-Q4,13.419946,Power
Retail,ID,Distributed Electricity and Storage,Residential Solar Photovoltaic,2024-Q1,9.151305,Power
Retail,ID,Distributed Electricity and Storage,Residential Solar Photovoltaic,2024-Q2,15.748344,Power
Retail,ID,Distributed Electricity and Storage,Residential Solar Photovoltaic,2024-Q3,2.238321,Power
Retail,ID,Distributed Electricity and Storage,Residential Solar Photovoltaic,2024-Q4,9.798410,Power
Retail,ID,Heat Pumps,Heat Pumps,2018-Q1,2.929471,Buildings
Retail,ID,Heat Pumps,Heat Pumps,2018-Q2,3.626887,Buildings
Retail,ID,Heat Pumps,Heat Pumps,2018-Q3,3.134713,Buildings
Retail,ID,Heat Pumps,Heat Pumps,2018-Q4,2.343941,Buildings
Retail,ID,Heat Pumps,Heat Pumps,2019-Q1,3.102393,Buildings
Retail,ID,Heat Pumps,Heat Pumps,2019-Q2,4.047145,Buildings
Retail,ID,Heat Pumps,Heat Pumps,2019-Q3,3.437652,Buildings
Retail,ID,Heat Pumps,Heat Pumps,2019-Q4,2.535722,Buildings
Retail,ID,Heat Pumps,Heat Pumps,2020-Q1,3.274485,Buildings
Retail,ID,Heat Pumps,Heat Pumps,2020-Q2,3.690355,Buildings
Retail,ID,Heat Pumps,Heat Pumps,2020-Q3,4.203810,Buildings
Retail,ID,Heat Pumps,Heat Pumps,2020-Q4,3.536556,Buildings
Retail,ID,Heat Pumps,Heat Pumps,2021-Q1,3.778618,Buildings
Retail,ID,Heat Pumps,Heat Pumps,2021-Q2,4.857249,Buildings
Retail,ID,Heat Pumps,Heat Pumps,2021-Q3,4.252529,Buildings
Retail,ID,Heat Pumps,Heat Pumps,2021-Q4,3.703181,Buildings
Retail,ID,Heat Pumps,Heat Pumps,2022-Q1,4.201279,Buildings
Retail,ID,Heat Pumps,Heat Pumps,2022-Q2,5.090857,Buildings
Retail,ID,Heat Pumps,Heat Pumps,2022-Q3,4.856314,Buildings
Retail,ID,Heat Pumps,Heat Pumps,2022-Q4,3.911840,Buildings
Retail,ID,Heat Pumps,Heat Pumps,2023-Q1,4.040541,Buildings
Retail,ID,Heat Pumps,Heat Pumps,2023-Q2,4.382011,Buildings
Retail,ID,Heat Pumps,Heat Pumps,2023-Q3,4.087677,Buildings
Retail,ID,Heat Pumps,Heat Pumps,2023-Q4,2.774069,Buildings
Retail,ID,Heat Pumps,Heat Pumps,2024-Q1,3.660202,Buildings
